tweet_id,tweet_url,conversation_id,created_at,lang,source,text,is_reply,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,is_limited_reply,is_retweet,is_quote,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,engagement_total,hashtags,hashtags_count,menciones,menciones_count,urls,urls_count,author_username,author_id,author_name,author_followers,author_following,author_verified,author_description,author_location,author_created_at,author_total_tweets,author_total_likes,author_total_media,candidato_nombre,candidato_pais,candidato_vuelta,periodo_busqueda,capturado_en
1987943512474607701,https://x.com/joseantoniokast/status/1987943512474607701,1987943512474607701,Mon Nov 10 18:00:42 +0000 2025,es,Twitter for iPhone,"La crisis de seguridad es evidente y sólo el gobierno no es capaz de darse cuenta. Hasta los propios alcaldes oficialistas reconocen el drama que viven millones de chilenos. Esto tiene que cambiar y va a cambiar a partir de marzo. 

https://t.co/ZndaUialS8",False,,,,False,False,False,986,493,49,8,22975,2,1536,,0,,0,https://www.emol.com/noticias/Nacional/2025/11/10/1182782/alcaldes-oficialistas-boric.html,1,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915172
1987268527883985313,https://x.com/joseantoniokast/status/1987268527883985313,1987268527883985313,Sat Nov 08 21:18:33 +0000 2025,es,Twitter for iPhone,Chile vive una profunda crisis de seguridad. El problema es que el gobierno no se ha dado cuenta.,False,,,,False,False,True,2429,929,139,18,67044,17,3515,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915188
1981040045004881976,https://x.com/joseantoniokast/status/1981040045004881976,1981040045004881976,Wed Oct 22 16:48:47 +0000 2025,es,Twitter for iPhone,"Hoy fracasaron en el Simce y dejaron a cientos de estudiantes sin rendir la prueba. Pero este gobierno ha fracasado en todo: salud, vivienda, economía y seguridad. Los chilenos lo único que esperan es que se acabe este gobierno y que a Chile llegué un cambio, no la continuidad. https://t.co/2rFnxfsieO",False,,,,False,False,False,5218,1989,393,60,83836,50,7660,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915200
1981019072050446674,https://x.com/joseantoniokast/status/1981019072050446674,1981019072050446674,Wed Oct 22 15:25:26 +0000 2025,es,Twitter for iPhone,"Un gobierno absolutamente incompetente que está fallando en todas las áreas posibles. Salud, educación, seguridad, vivienda, economía. El país se está cayendo literalmente a pedazos y el Presidente es el único que no se ha dado cuenta de eso.",False,,,,False,False,True,2278,945,174,23,67515,24,3420,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915212
1978397289740644359,https://x.com/joseantoniokast/status/1978397289740644359,1978397289740644359,Wed Oct 15 09:47:25 +0000 2025,es,Twitter for iPhone,No va a ser fácil recuperar el orden y la seguridad en nuestro país porque habrá mucha resistencia del crimen organizado. Pero nuestros Carabineros tendrán todo el respaldo político y jurídico para proteger y defender a los chilenos.,False,,,,False,False,True,1948,725,89,17,43647,8,2779,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915223
1976434274053316795,https://x.com/joseantoniokast/status/1976434274053316795,1976434274053316795,Thu Oct 09 23:47:05 +0000 2025,es,Twitter for iPhone,"Es hora de dejar el pasado y las divisiones atrás. 

El cambio que viene a Chile, también va a llegar a Bolivia y si soy electo Presidente, impulsaré el reestablecimiento de las relaciones diplomáticas con Bolivia para construir juntos progreso y seguridad para nuestras naciones. https://t.co/v6kzVgmiWb",False,,,,False,False,False,1255,479,32,7,26643,18,1773,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915234
1971717739049021870,https://x.com/joseantoniokast/status/1971717739049021870,1971717739049021870,Fri Sep 26 23:25:16 +0000 2025,es,Twitter for iPhone,Esta mañana estuvimos en el Encuentro Empresarial del Sur #EESUR2025 en la hermosa ciudad de Valdivia junto a algunos de los candidatos presidenciales. Recuperar la seguridad para que Chile vuelva a Progresar! 🇨🇱🖐️ https://t.co/dinWW250SQ,False,,,,False,False,False,1273,461,27,13,19809,4,1774,EESUR2025,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,Presidente de la República de Chile,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915246
1991515177121116327,https://x.com/joseantoniokast/status/1991515177121116327,1991515177121116327,Thu Nov 20 14:33:13 +0000 2025,es,Twitter for iPhone,"Llegamos a Arica y Parinacota, la puerta de entrada a Chile. Vamos a combatir con fuerza y decisión la inmigración ilegal y generar las oportunidades de progreso y trabajo para todos los chilenos, especialmente a los jóvenes y las mujeres que están angustiados #LaFuerzaDelCambio https://t.co/O9GJGc8Bw3",False,,,,False,False,False,3559,1160,137,30,62333,16,4886,LaFuerzaDelCambio,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915269
1974999574277435588,https://x.com/joseantoniokast/status/1974999574277435588,1974999574277435588,Mon Oct 06 00:46:06 +0000 2025,es,Twitter for iPhone,"La semana pasada en Iquique y Alto Hospicio lo que más repetían las personas era su desesperación con la inmigración ilegal. 

¿Qué propone Jeannette Jara? Regularizar a más de 300 mil inmigrantes ilegales que entraron clandestinamente a Chile. Increible! https://t.co/AVTQQ5ySgp",False,,,,False,False,False,3021,1473,121,21,68577,49,4636,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915284
1973168900784398475,https://x.com/joseantoniokast/status/1973168900784398475,1973168900784398475,Tue Sep 30 23:31:40 +0000 2025,es,Twitter for iPhone,Los chilenos no queremos más inmigración ilegal. #ChilenosPrimero https://t.co/R4G0w9AOzU,False,,,,False,False,False,3670,1211,91,30,50064,38,5002,ChilenosPrimero,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915296
1971047578772070885,https://x.com/joseantoniokast/status/1971047578772070885,1971047578772070885,Thu Sep 25 03:02:17 +0000 2025,es,Twitter for iPhone,"Llegamos con todo a Temuco para participar de la Cumbre Agrícola del Sur. Lamentablemente, algunos candidatos se excusaron. ¿Inmigración? ¿Terrorismo? ¿Desarrollo de la Araucanía? ¿De qué deberíamos hablar? 🖐️🇨🇱 https://t.co/Z0DBdk9bCF",False,,,,False,False,False,1530,506,65,13,31303,6,2114,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915306
1970630468249776585,https://x.com/joseantoniokast/status/1970630468249776585,1970630468249776585,Tue Sep 23 23:24:50 +0000 2025,es,Twitter for iPhone,Algunos candidatos proponen regularizar y luego enviar inmigrantes ilegales a las regiones con menos inmigración. Nosotros somos categóricos: hay que frenar el caos migratorio y blindar a las regiones. #ChilenosPrimero https://t.co/vwZMx3LFJR,False,,,,False,False,False,1500,700,55,22,25016,7,2277,ChilenosPrimero,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915321
1969925272532066810,https://x.com/joseantoniokast/status/1969925272532066810,1969925272532066810,Mon Sep 22 00:42:39 +0000 2025,es,Twitter for iPhone,En materia de inmigración ilegal. ¿Qué alternativa crees que es más urgente? #Las5deKast #ChilenosPrimero,False,,,,False,False,False,847,508,279,21,61249,13,1655,Las5deKast | ChilenosPrimero,2,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915335
1984045076339945489,https://x.com/joseantoniokast/status/1984045076339945489,1984045076339945489,Thu Oct 30 23:49:42 +0000 2025,es,Twitter for iPhone,Saliendo rumbo a Punta Arenas!! https://t.co/ryJ707nhpV,False,,,,False,False,False,3122,607,167,20,45016,9,3916,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915354
1983990641261682903,https://x.com/joseantoniokast/status/1983990641261682903,1983990641261682903,Thu Oct 30 20:13:24 +0000 2025,es,Twitter for iPhone,"Lo dijimos desde un principio: Nicolás Grau no está capacitado para ser Ministro de Hacienda. El presupuesto no cuadra, las proyecciones están erradas y la caja fiscal se está desmonorando. Van a dejar el país en la bancarrota. https://t.co/SYLRae63Y8",False,,,,False,False,False,5644,3761,211,86,89585,80,9702,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915366
1983934436337996249,https://x.com/joseantoniokast/status/1983934436337996249,1983934436337996249,Thu Oct 30 16:30:03 +0000 2025,es,Twitter for iPhone,Hay miles de chilenos que trabajaron toda su vida para tener su casa y hoy la pueden perder por un impuesto injusto que les cobra el Estado. #NoMásContribuciones https://t.co/w9IFbjMUfh,False,,,,False,False,False,3566,1359,374,55,185162,30,5354,NoMásContribuciones,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915378
1983932939638292757,https://x.com/joseantoniokast/status/1983932939638292757,1983932939638292757,Thu Oct 30 16:24:07 +0000 2025,es,Twitter for iPhone,Quedan 132 días para que los inmigrantes ilegales se vayan del país. #EscudoFronterizo https://t.co/vtrcfA0plX,False,,,,False,False,False,2418,738,184,38,61200,23,3378,EscudoFronterizo,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915389
1983660891506979266,https://x.com/joseantoniokast/status/1983660891506979266,1983660891506979266,Wed Oct 29 22:23:05 +0000 2025,es,Twitter for iPhone,"Un país fuera de control. 
Un gobierno completamente ausente. 
Una crisis que solo se puede superar con un cambio radical.",False,,,,False,False,True,1715,685,193,24,61127,14,2617,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915400
1983650965535518759,https://x.com/joseantoniokast/status/1983650965535518759,1983650965535518759,Wed Oct 29 21:43:39 +0000 2025,es,Twitter for iPhone,"Otro trabajador asesinado.
Otra víctima de la delincuencia descontrolada en nuestro país.
Chile necesita un cambio radical.",False,,,,False,False,True,1001,438,75,6,42697,7,1520,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915413
1983642088571892064,https://x.com/joseantoniokast/status/1983642088571892064,1983642088571892064,Wed Oct 29 21:08:22 +0000 2025,es,Twitter for iPhone,"Hoy presentamos los avances de nuestro Plan Escudo Fronterizo, con la primera fase, Centinela del Norte. Quedan 133 días para el cambio de gobierno.
Quedan 133 días para que comience el cierre total de fronteras y los inmigrantes ilegales se vayan de Chile. https://t.co/a0YG3Jgbax",False,,,,False,False,False,1491,638,71,21,29652,11,2221,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915424
1983543347663761477,https://x.com/joseantoniokast/status/1983543347663761477,1983543347663761477,Wed Oct 29 14:36:01 +0000 2025,zxx,Twitter for iPhone,https://t.co/0s3RLhjoPO,False,,,,False,False,False,709,383,36,16,21277,11,1144,,0,,0,https://twitter.com/i/broadcasts/1lPJqvYARrwxb,1,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915441
1983205485177163823,https://x.com/joseantoniokast/status/1983205485177163823,1983205485177163823,Tue Oct 28 16:13:28 +0000 2025,es,Twitter for iPhone,Lo único insólito es la propuesta de la candidata Jara para regularizar más de 300 mil inmigrantes. Mañana a las 10:30 daremos a conocer los avances concretos de nuestro plan para proteger la frontera de Chile. La candidata Jara está cordialmente invitada si quiere asistir.,False,,,,False,False,True,2108,812,160,20,68036,21,3100,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915451
1983010089855262739,https://x.com/joseantoniokast/status/1983010089855262739,1983010089855262739,Tue Oct 28 03:17:02 +0000 2025,es,Twitter for iPhone,"En esta última semana de encuestas veremos muchos sondeos. Pero la encuesta más importante será la decisión que los ciudadanos tomarán el 16 de noviembre. 

Hoy el llamado es a ganar la primera vuelta para derrotar con fuerza a la candidata del gobierno el 14 de diciembre 🇨🇱🖐️ https://t.co/piBZ73zP0Q",False,,,,False,False,False,1536,620,86,25,29710,8,2267,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915465
1982789688931828188,https://x.com/joseantoniokast/status/1982789688931828188,1982789688931828188,Mon Oct 27 12:41:14 +0000 2025,es,Twitter for iPhone,"Una semana más de encuestas y como siempre, éstas van y vienen. Lo importante, es que se consolida el posicionamiento de nuestro sector y el compromiso de los chilenos por un cambio en nuestro país. Quedan pocas semanas, a seguir trabajando por Chile! 🖐️🇨🇱 https://t.co/6nh8i0Qkrn",False,,,,False,False,False,1737,631,100,13,36404,7,2481,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915476
1982626157565796364,https://x.com/joseantoniokast/status/1982626157565796364,1982626157565796364,Mon Oct 27 01:51:26 +0000 2025,es,Twitter for iPhone,"Fue un tremendo debate. Gracias por todo el apoyo! Ahora, a ganar la primera vuelta. #CambiateAKast 🇨🇱🖐️ https://t.co/hWS0hjqZ1O",False,,,,False,False,False,5049,1180,249,53,98963,24,6531,CambiateAKast,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915493
1982287561763545574,https://x.com/joseantoniokast/status/1982287561763545574,1982287561763545574,Sun Oct 26 03:25:58 +0000 2025,es,Twitter for iPhone,"No te des más vueltas.
Ganemos la primera vuelta! https://t.co/bYYSVHHL1u",False,,,,False,False,False,3283,1204,129,54,54591,34,4670,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915505
1981712758069490044,https://x.com/joseantoniokast/status/1981712758069490044,1981712758069490044,Fri Oct 24 13:21:54 +0000 2025,es,Twitter for iPhone,Camino a Santiago despues de dos fias increibles en O’Higgins y Ñuble. https://t.co/WxzKoEMw76,False,,,,False,False,False,1942,449,123,16,40294,3,2530,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915515
1981547545651531888,https://x.com/joseantoniokast/status/1981547545651531888,1981547545651531888,Fri Oct 24 02:25:24 +0000 2025,es,Twitter for iPhone,Gracias Chillán #ÑubleHeroico https://t.co/Fv2GPciAkr,False,,,,False,False,False,1764,599,39,12,28151,9,2414,ÑubleHeroico,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915528
1981516667495616778,https://x.com/joseantoniokast/status/1981516667495616778,1981516667495616778,Fri Oct 24 00:22:42 +0000 2025,es,Twitter for iPhone,"Presidente Boric, el 11 de Marzo comienza una nueva etapa y vamos a ir por usted. Los chilenos tienen derecho a conocer toda la verdad de lo que ocurrido en estos ultimos cuatro años. https://t.co/UtZEBnCmGR",False,,,,False,False,False,3485,1342,223,53,55010,36,5103,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915539
1981480885657427987,https://x.com/joseantoniokast/status/1981480885657427987,1981480885657427987,Thu Oct 23 22:00:31 +0000 2025,zxx,Twitter for iPhone,https://t.co/GAdW2uSgNf,False,,,,False,False,False,639,269,17,7,14856,7,932,,0,,0,https://twitter.com/i/broadcasts/1gqxvrdAgWBxB,1,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915550
1981176952930054347,https://x.com/joseantoniokast/status/1981176952930054347,1981176952930054347,Thu Oct 23 01:52:48 +0000 2025,es,Twitter for iPhone,"A 4 años de la elección, se conocen antecedentes de eventuales irregularidades en la campaña del Presidente Boric y su relación con la Fundación Procultura. 

¿Hará una cadena nacional para aclarar estas graves acusaciones?",False,,,,False,False,True,3861,2210,107,33,55727,78,6211,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915562
1981152234240106905,https://x.com/joseantoniokast/status/1981152234240106905,1981152234240106905,Thu Oct 23 00:14:35 +0000 2025,es,Twitter for iPhone,Gracias Rancagua! #PlanLibertador https://t.co/q19otEAbry,False,,,,False,False,False,1921,599,47,23,39333,8,2590,PlanLibertador,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915574
1981122814997402052,https://x.com/joseantoniokast/status/1981122814997402052,1981122814997402052,Wed Oct 22 22:17:41 +0000 2025,zxx,Twitter for iPhone,https://t.co/Id10cSlXR4,False,,,,False,False,False,661,316,20,7,16561,3,1004,,0,,0,https://twitter.com/i/broadcasts/1PlKQOeBZkYJE,1,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915584
1976070893144281320,https://x.com/joseantoniokast/status/1976070893144281320,1976070893144281320,Wed Oct 08 23:43:09 +0000 2025,es,Twitter for iPhone,Mañana los esperamos en Arica a las 18:00. Inscribete para participar! #AricaSiempreArica https://t.co/80IWuNs0Yb,False,,,,False,False,False,648,283,20,7,15235,2,958,AricaSiempreArica,1,,0,http://kast.cl/arica,1,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915598
1976062267797156103,https://x.com/joseantoniokast/status/1976062267797156103,1976062267797156103,Wed Oct 08 23:08:52 +0000 2025,es,Twitter for iPhone,Regresando de Visviri me acordé de esta portada. Ahi se las dejo. https://t.co/qWvy7EC9k9,False,,,,False,False,False,3316,1503,124,38,51310,39,4981,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915610
1976009093191209127,https://x.com/joseantoniokast/status/1976009093191209127,1976009093191209127,Wed Oct 08 19:37:34 +0000 2025,es,Twitter for iPhone,Recuperando energias y probando la gastronomía local. “La Picá del Pucará” en Visviri. ¿Quién adivina que estoy comiendo? https://t.co/Pva9J7CK7A,False,,,,False,False,False,2612,505,430,37,96699,27,3584,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915622
1976003427353460853,https://x.com/joseantoniokast/status/1976003427353460853,1976003427353460853,Wed Oct 08 19:15:04 +0000 2025,es,Twitter for iPhone,"Nunca en la historia habían entrado tantos inmigrantes ilegales a Chile en forma clandestina. Este gobierno es un fracaso en materia migratoria y el Presidente falta a la verdad, una vez más. 

Desde el extremo norte, nuestro compromiso es defender la soberania de Chile. 🇨🇱🖐️ https://t.co/OoWmS1GOEI",False,,,,False,False,False,3721,1542,235,50,66955,37,5548,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915633
1975956538704494827,https://x.com/joseantoniokast/status/1975956538704494827,1975956538704494827,Wed Oct 08 16:08:44 +0000 2025,es,Twitter for iPhone,"Algunos dicen que es imposible cambiar las cosas y reconstruir la grandeza de Chile. Otros, aspiramos a llegar cada vez más alto. Por Chile, nada es imposible. https://t.co/oyAnWRNlwO",False,,,,False,False,False,1559,615,58,14,25678,6,2246,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915643
1975930331388842075,https://x.com/joseantoniokast/status/1975930331388842075,1975930331388842075,Wed Oct 08 14:24:36 +0000 2025,es,Twitter for iPhone,"En Putre. 

Chile no es solo Santiago, sino también sus regiones y sus extremos. Estamos trabajando en una propuesta para unir a Chile en la solución de sus problemas más urgentes. No nos mueve la política pequeña, nosotros queremos recuperar la grandeza de Chile. https://t.co/KgVYsunpck",False,,,,False,False,False,1438,602,54,19,22381,8,2113,,0,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915654
1975905607267049975,https://x.com/joseantoniokast/status/1975905607267049975,1975905607267049975,Wed Oct 08 12:46:21 +0000 2025,es,Twitter for iPhone,"En ruta hacia Putre y Visviri. No tenemos helicóptero pero sí nos acompaña el gran Alcalde de General Lagos, Alex Castillo! #LaRutaDelCambio https://t.co/Ra5cZYGXmd",False,,,,False,False,False,969,394,29,13,20898,6,1405,LaRutaDelCambio,1,,0,,0,joseantoniokast,123955962,José Antonio Kast Rist 🖐️🇨🇱,950074,103581,True,,Chile.,Wed Mar 17 19:28:50 +0000 2010,35515,4805,12659,José Antonio Kast,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:55:28.915666
